2016.08.30,12:00,1.30684,1.31170,1.30640,1.31039,9038
2016.08.30,16:00,1.31037,1.31191,1.30782,1.30845,11208
2016.08.30,20:00,1.30843,1.30876,1.30719,1.30791,2928
2016.08.31,00:00,1.30751,1.30909,1.30631,1.30673,2680
2016.08.31,04:00,1.30678,1.31154,1.30676,1.31059,4780
2016.08.31,08:00,1.31056,1.31573,1.30830,1.31452,10787
2016.08.31,12:00,1.31457,1.31488,1.30850,1.31017,9532
2016.08.31,16:00,1.31015,1.31444,1.30745,1.31395,14884
2016.08.31,20:00,1.31399,1.31435,1.31222,1.31362,4825
2016.09.01,00:00,1.31364,1.31450,1.31274,1.31300,3998
2016.09.01,04:00,1.31300,1.31527,1.31277,1.31470,4165
2016.09.01,08:00,1.31468,1.32652,1.31289,1.32531,11888
2016.09.01,12:00,1.32532,1.32662,1.32324,1.32526,12427
2016.09.01,16:00,1.32528,1.33171,1.32500,1.32747,16075
2016.09.01,20:00,1.32751,1.32790,1.32600,1.32667,3314
2016.09.02,00:00,1.32651,1.32787,1.32639,1.32727,3679
2016.09.02,04:00,1.32723,1.32922,1.32716,1.32794,3734
2016.09.02,08:00,1.32798,1.32911,1.32603,1.32664,7165
2016.09.02,12:00,1.32662,1.33445,1.32520,1.33293,18040
2016.09.02,16:00,1.33294,1.33519,1.32904,1.33065,20465
2016.09.02,20:00,1.33066,1.33109,1.32891,1.32904,2960
2016.09.05,00:00,1.32959,1.33047,1.32884,1.32973,2761
2016.09.05,04:00,1.32971,1.33258,1.32940,1.33247,2898
2016.09.05,08:00,1.33243,1.33748,1.32907,1.33657,9654
2016.09.05,12:00,1.33655,1.33655,1.33177,1.33228,8699
2016.09.05,16:00,1.33228,1.33306,1.32873,1.33121,5565
2016.09.05,20:00,1.33123,1.33131,1.32971,1.33004,4326
2016.09.06,00:00,1.32999,1.33136,1.32950,1.33058,3316
2016.09.06,04:00,1.33060,1.33256,1.33043,1.33203,3269
2016.09.06,08:00,1.33207,1.33513,1.33183,1.33383,6451
2016.09.06,12:00,1.33377,1.33606,1.33218,1.33458,5899
2016.09.06,16:00,1.33457,1.34433,1.33431,1.34214,15912
2016.09.06,20:00,1.34217,1.34440,1.34203,1.34384,3873
2016.09.07,00:00,1.34346,1.34374,1.34070,1.34099,6341
2016.09.07,04:00,1.34102,1.34227,1.34032,1.34102,4982
2016.09.07,08:00,1.34100,1.34238,1.33763,1.33881,9303
2016.09.07,12:00,1.33885,1.33936,1.33574,1.33660,7111
2016.09.07,16:00,1.33661,1.33966,1.33181,1.33194,15142
2016.09.07,20:00,1.33198,1.33412,1.33194,1.33410,3508
2016.09.08,00:00,1.33382,1.33528,1.33311,1.33514,2970
2016.09.08,04:00,1.33508,1.33576,1.33450,1.33471,2542
2016.09.08,08:00,1.33467,1.33648,1.33280,1.33615,5543
2016.09.08,12:00,1.33613,1.33747,1.33109,1.33320,12687
2016.09.08,16:00,1.33317,1.33415,1.32826,1.32934,14631
2016.09.08,20:00,1.32935,1.33090,1.32886,1.32934,3530
2016.09.09,00:00,1.32921,1.33162,1.32905,1.33097,4150
2016.09.09,04:00,1.33099,1.33351,1.33082,1.33247,3670
2016.09.09,08:00,1.33246,1.33306,1.32835,1.32967,5894
2016.09.09,12:00,1.32971,1.33252,1.32864,1.33006,10951
2016.09.09,16:00,1.33000,1.33073,1.32387,1.32621,12709
2016.09.09,20:00,1.32618,1.32777,1.32476,1.32628,4422
2016.09.12,00:00,1.32632,1.32718,1.32498,1.32673,3010
2016.09.12,04:00,1.32675,1.32744,1.32599,1.32677,2873
2016.09.12,08:00,1.32671,1.32850,1.32648,1.32730,7114
2016.09.12,12:00,1.32725,1.32909,1.32337,1.32830,9101
2016.09.12,16:00,1.32828,1.33328,1.32699,1.33198,10557
2016.09.12,20:00,1.33202,1.33458,1.32969,1.33351,13887
2016.09.13,00:00,1.33307,1.33393,1.33167,1.33228,7253
2016.09.13,04:00,1.33227,1.33369,1.33175,1.33369,2499
2016.09.13,08:00,1.33364,1.33374,1.32954,1.33001,8333
2016.09.13,12:00,1.33001,1.33024,1.32171,1.32221,9906
2016.09.13,16:00,1.32218,1.32228,1.31660,1.31978,15948
2016.09.13,20:00,1.31973,1.32092,1.31777,1.31916,9620
2016.09.14,00:00,1.31888,1.31945,1.31649,1.31669,4361
2016.09.14,04:00,1.31675,1.31983,1.31673,1.31980,2988
2016.09.14,08:00,1.31976,1.32273,1.31869,1.32127,9266
2016.09.14,12:00,1.32126,1.32215,1.31785,1.31849,7539
2016.09.14,16:00,1.31851,1.32084,1.31376,1.31914,14214
2016.09.14,20:00,1.31919,1.32399,1.31896,1.32327,6498
2016.09.15,00:00,1.32306,1.32772,1.32289,1.32557,6213
2016.09.15,04:00,1.32561,1.32644,1.32493,1.32519,4912
2016.09.15,08:00,1.32518,1.32519,1.31985,1.32100,9635
2016.09.15,12:00,1.32100,1.32475,1.31837,1.32061,16439
2016.09.15,16:00,1.32060,1.32190,1.31782,1.32155,15383
2016.09.15,20:00,1.32157,1.32444,1.32086,1.32363,6290
2016.09.16,00:00,1.32351,1.32460,1.32245,1.32245,4887
2016.09.16,04:00,1.32244,1.32462,1.32187,1.32332,4923
2016.09.16,08:00,1.32330,1.32389,1.31906,1.32060,5400
2016.09.16,12:00,1.32063,1.32091,1.31280,1.31309,8903
2016.09.16,16:00,1.31307,1.31353,1.30661,1.30745,11964
2016.09.16,20:00,1.30743,1.30743,1.29961,1.29979,9238
2016.09.19,00:00,1.29962,1.30242,1.29942,1.30242,5951
2016.09.19,04:00,1.30246,1.30466,1.30215,1.30368,4155
2016.09.19,08:00,1.30364,1.30744,1.30277,1.30471,7394
2016.09.19,12:00,1.30469,1.30746,1.30371,1.30740,5942
2016.09.19,16:00,1.30737,1.30906,1.30356,1.30474,8085
2016.09.19,20:00,1.30478,1.30482,1.30198,1.30278,3775
2016.09.20,00:00,1.30267,1.30437,1.30256,1.30343,3290
2016.09.20,04:00,1.30344,1.30457,1.30343,1.30390,3030
2016.09.20,08:00,1.30385,1.30643,1.29987,1.30101,7510
2016.09.20,12:00,1.30103,1.30194,1.29538,1.29590,10150
2016.09.20,16:00,1.29587,1.29887,1.29465,1.29794,10521
2016.09.20,20:00,1.29792,1.29881,1.29701,1.29863,3218
2016.09.21,00:00,1.29854,1.30004,1.29736,1.29970,4320
2016.09.21,04:00,1.29969,1.30038,1.29437,1.29629,9701
2016.09.21,08:00,1.29627,1.29910,1.29598,1.29718,8230
2016.09.21,12:00,1.29715,1.30113,1.29672,1.29872,6537
2016.09.21,16:00,1.29872,1.29872,1.29542,1.29764,7537
2016.09.21,20:00,1.29763,1.30457,1.29518,1.30298,28777
2016.09.22,00:00,1.30275,1.30482,1.30217,1.30383,4525
2016.09.22,04:00,1.30382,1.30569,1.30307,1.30528,3574
2016.09.22,08:00,1.30523,1.30857,1.30485,1.30801,8654
2016.09.22,12:00,1.30805,1.30831,1.30471,1.30741,7693
2016.09.22,16:00,1.30738,1.31203,1.30675,1.30831,10761
2016.09.22,20:00,1.30835,1.30981,1.30647,1.30770,4179
2016.09.23,00:00,1.30760,1.30872,1.30609,1.30648,3933
2016.09.23,04:00,1.30649,1.30693,1.30325,1.30413,3845
2016.09.23,08:00,1.30413,1.30466,1.29880,1.30034,7034
2016.09.23,12:00,1.30030,1.30189,1.29484,1.29531,8462
2016.09.23,16:00,1.29528,1.29743,1.29144,1.29674,11562
2016.09.23,20:00,1.29679,1.29714,1.29430,1.29603,3742
2016.09.26,00:00,1.29635,1.29833,1.29518,1.29806,1902
2016.09.26,04:00,1.29810,1.29863,1.29715,1.29824,2047
2016.09.26,08:00,1.29818,1.29845,1.29156,1.29327,6868
2016.09.26,12:00,1.29322,1.29474,1.29203,1.29431,6189
2016.09.26,16:00,1.29435,1.29859,1.29418,1.29761,9394
2016.09.26,20:00,1.29757,1.29760,1.29618,1.29729,2495
2016.09.27,00:00,1.29678,1.29739,1.29500,1.29519,1984
2016.09.27,04:00,1.29522,1.29916,1.29482,1.29698,4155
2016.09.27,08:00,1.29696,1.30079,1.29620,1.29659,7948
2016.09.27,12:00,1.29655,1.29898,1.29359,1.29728,8275
2016.09.27,16:00,1.29725,1.30237,1.29525,1.30196,9958
2016.09.27,20:00,1.30193,1.30255,1.30078,1.30224,3485
2016.09.28,00:00,1.30154,1.30243,1.29975,1.30048,2478
2016.09.28,04:00,1.30050,1.30074,1.29904,1.30024,1972
2016.09.28,08:00,1.30023,1.30298,1.29788,1.29920,8136
2016.09.28,12:00,1.29918,1.30311,1.29843,1.30242,7605
2016.09.28,16:00,1.30239,1.30294,1.29790,1.30085,10395
2016.09.28,20:00,1.30081,1.30295,1.29981,1.30160,5211
2016.09.29,00:00,1.30131,1.30568,1.30121,1.30496,4434
2016.09.29,04:00,1.30492,1.30515,1.30163,1.30178,3528
2016.09.29,08:00,1.30179,1.30318,1.29878,1.29925,6041
2016.09.29,12:00,1.29923,1.30314,1.29833,1.30044,6271
2016.09.29,16:00,1.30042,1.30136,1.29627,1.29763,11038
2016.09.29,20:00,1.29766,1.29796,1.29534,1.29644,7363
2016.09.30,00:00,1.29617,1.29743,1.29450,1.29528,2924
2016.09.30,04:00,1.29530,1.29724,1.29524,1.29683,3016
2016.09.30,08:00,1.29680,1.29908,1.29360,1.29607,10391
2016.09.30,12:00,1.29612,1.29909,1.29445,1.29777,9437
2016.09.30,16:00,1.29782,1.30219,1.29493,1.29696,14579
2016.09.30,20:00,1.29694,1.29829,1.29528,1.29723,5071
2016.10.03,00:00,1.29144,1.29428,1.29082,1.29268,4207
2016.10.03,04:00,1.29274,1.29456,1.29202,1.29394,2421
2016.10.03,08:00,1.29395,1.29444,1.28448,1.28756,11173
2016.10.03,12:00,1.28751,1.28933,1.28529,1.28609,8034
2016.10.03,16:00,1.28605,1.28615,1.28165,1.28533,11114
2016.10.03,20:00,1.28529,1.28716,1.28368,1.28399,3448
2016.10.04,00:00,1.28292,1.28597,1.28263,1.28431,4319
2016.10.04,04:00,1.28432,1.28471,1.28154,1.28411,3992
2016.10.04,08:00,1.28405,1.28483,1.27557,1.27691,11331
2016.10.04,12:00,1.27694,1.27791,1.27343,1.27625,9691
2016.10.04,16:00,1.27628,1.27743,1.27181,1.27344,18071
2016.10.04,20:00,1.27349,1.27497,1.27194,1.27264,5914
2016.10.05,00:00,1.27197,1.27343,1.27176,1.27273,3282
2016.10.05,04:00,1.27272,1.27448,1.27251,1.27316,3391
2016.10.05,08:00,1.27314,1.27399,1.26846,1.27325,10542
2016.10.05,12:00,1.27322,1.27426,1.27098,1.27347,8199
2016.10.05,16:00,1.27341,1.27705,1.27266,1.27532,9501
2016.10.05,20:00,1.27535,1.27592,1.27408,1.27459,2984
2016.10.06,00:00,1.27403,1.27589,1.27395,1.27465,4242
2016.10.06,04:00,1.27466,1.27480,1.27112,1.27182,3161
2016.10.06,08:00,1.27181,1.27378,1.26953,1.27264,6887
2016.10.06,12:00,1.27260,1.27355,1.26324,1.26358,9642
2016.10.06,16:00,1.26356,1.26640,1.26208,1.26447,11098
2016.10.06,20:00,1.26451,1.26465,1.26014,1.26130,4013
2016.10.07,00:00,1.26119,1.26206,1.16447,1.23957,25720
2016.10.07,04:00,1.23952,1.24449,1.23460,1.24350,18021
2016.10.07,08:00,1.24341,1.24759,1.24159,1.24332,23073
2016.10.07,12:00,1.24336,1.24338,1.22257,1.23833,45558
2016.10.07,16:00,1.23828,1.24689,1.23489,1.24583,41750
2016.10.07,20:00,1.24576,1.24619,1.24165,1.24312,10227
2016.10.10,00:00,1.23912,1.24387,1.23893,1.24380,2929
2016.10.10,04:00,1.24376,1.24432,1.23942,1.24060,5637
2016.10.10,08:00,1.24063,1.24232,1.23656,1.24169,9419
2016.10.10,12:00,1.24167,1.24296,1.23759,1.23889,8049
2016.10.10,16:00,1.23892,1.23994,1.23545,1.23795,10071
2016.10.10,20:00,1.23791,1.23795,1.23442,1.23607,4942
2016.10.11,00:00,1.23594,1.23708,1.23294,1.23359,4792
2016.10.11,04:00,1.23360,1.23384,1.22997,1.23217,9048
2016.10.11,08:00,1.23211,1.23220,1.22769,1.22845,13392
2016.10.11,12:00,1.22836,1.23075,1.22482,1.23063,11533
2016.10.11,16:00,1.23064,1.23284,1.21471,1.21568,17549
2016.10.11,20:00,1.21570,1.21606,1.20875,1.21219,19470
2016.10.12,00:00,1.21174,1.22882,1.21019,1.22596,16711
2016.10.12,04:00,1.22596,1.23241,1.22586,1.22931,10708
2016.10.12,08:00,1.22918,1.23172,1.22165,1.22555,23801
2016.10.12,12:00,1.22558,1.22776,1.21919,1.21938,17810
2016.10.12,16:00,1.21938,1.22344,1.21648,1.22203,19118
2016.10.12,20:00,1.22204,1.22582,1.21884,1.22035,14875
2016.10.13,00:00,1.21964,1.22130,1.21585,1.21657,4279
2016.10.13,04:00,1.21660,1.22047,1.21606,1.21844,7895
2016.10.13,08:00,1.21842,1.21930,1.21315,1.21636,17410
2016.10.13,12:00,1.21637,1.22173,1.21603,1.21924,16355
2016.10.13,16:00,1.21924,1.22576,1.21848,1.22478,15044
2016.10.13,20:00,1.22474,1.22714,1.22371,1.22516,9206
2016.10.14,00:00,1.22512,1.22544,1.22161,1.22298,5871
2016.10.14,04:00,1.22301,1.22602,1.21937,1.21969,8747
2016.10.14,08:00,1.21975,1.22154,1.21670,1.22137,12104
2016.10.14,12:00,1.22138,1.22602,1.21930,1.21949,17381
2016.10.14,16:00,1.21946,1.22255,1.21737,1.22062,13549
2016.10.14,20:00,1.22059,1.22236,1.21707,1.21840,9652
